3,motion_blur,0.7087388870282969,0.0,0.9,0.7777,0.9294653014789533,0.0,0.8047683310479187,0.6411826795764956,0.8581678766484113,0.9999999999899999,0.615299999993847,0.9831999999901679,0.3232520146554111,0.0766751383754172,0.07666455200094117
3,zoom_blur,0.5129511686256688,0.0,0.9,0.8403,0.9532221594120972,0.0,0.7927363806641993,0.7287268253316533,0.9032977034906169,0.9999999999899999,0.707599999992924,0.9913999999900859,0.23469380252746164,0.047930101216829085,0.047930101216829085
3,glass_blur,0.9120174131838809,0.0,0.9,0.7477,0.8804965599760693,0.0,0.6833135156288818,0.5990119401219444,0.7757833269933878,0.9999999999899999,0.668599999993314,0.980899999990191,0.3848204756298441,0.13027848225099914,0.1300141547939305
3,snow,0.9735596811274259,0.0,0.9,0.7411,0.8771098608232158,0.0,0.6794129007076318,0.594023939442448,0.7718279231683334,0.9999999999899999,0.675399999993246,0.976599999990234,0.40123917207082405,0.12772566303992497,0.12772566303992497
3,frost,0.9236422485863945,0.0,0.9,0.7428,0.8954601605929586,0.0,0.7367807153679323,0.5953788593241335,0.8015073773865977,0.9999999999899999,0.6475999999935239,0.9750999999902489,0.38488620227265014,0.12123906160761837,0.12119711288747441
3,fog,0.5930769741609423,0.0,0.9,0.8097,0.9524733268671193,0.0,0.8455070940175771,0.686220864892395,0.9022311507204431,0.9999999999899999,0.618599999993814,0.9878999999901209,0.27496314903925306,0.04467274183127681,0.044434121920172945
3,brightness,0.599684800198519,0.0,0.9,0.8432,0.9319485153561871,0.0,0.659438775468148,0.7325963811660553,0.86651779067548,0.9999999999899999,0.7846999999921529,0.991599999990084,0.24256374905175965,0.03913023321516351,0.03913023321516351
3,contrast,0.6863977161771293,0.0,0.9,0.7762,0.9511510387422796,0.0,0.8833780160463192,0.6407876775900382,0.8953088893995685,0.9999999999899999,0.5342999999946569,0.9835999999901639,0.31785275615312364,0.042710610380651125,0.042710610380651125
3,elastic_transform,0.5951965324601917,0.0,0.9,0.8211,0.9400993612491129,0.0,0.7641140301417487,0.699851127883284,0.8786820269099851,0.9999999999899999,0.704499999992955,0.9880999999901189,0.2649281608292661,0.06405987501813448,0.06368634400919032
3,pixelate,0.6099524080405677,0.0,0.9,0.8272,0.9313464608834486,0.0,0.7013888888482992,0.7086614786154928,0.8634023210700438,0.9999999999899999,0.751599999992484,0.9885999999901139,0.26090282305671453,0.06558497678731878,0.06515982032559159
3,jpeg_compression,0.7227873195519509,0.0,0.9,0.7998,0.9168594366580487,0.0,0.6948051947704892,0.669478889779773,0.836700892716782,0.9999999999899999,0.734899999992651,0.9866999999901329,0.3039068850003004,0.08648436800882994,0.08634885253709582
4,gaussian_noise,1.6300957549589175,0.0,0.9,0.6219,0.7839617981228388,0.0,0.6530018513448029,0.45988431859007106,0.6292738361777401,0.9999999999899999,0.6072999999939269,0.939299999990607,0.5948632129741455,0.22774002191210113,0.22774002191210113
4,shot_noise,1.3180261996220335,0.0,0.9,0.6757,0.8303765950824774,0.0,0.6638914585055846,0.5216712810893425,0.6991929392753915,0.9999999999899999,0.642599999993574,0.95899999999041,0.5031789230677863,0.1809602145317057,0.1809602145317057
4,impulse_noise,2.276628375322299,0.0,0.9,0.4966,0.6707735810947283,0.0,0.6762018275590743,0.32197171484900877,0.46651229751575485,0.9999999999899999,0.49509999999504894,0.8822999999911769,0.7837659661088979,0.31347869158431757,0.31347869158431757
4,defocus_blur,0.5522091784679096,0.0,0.9,0.8311,0.9480051850784963,0.0,0.7862640615283443,0.714393966314268,0.8924534834716049,0.9999999999899999,0.6942999999930569,0.9885999999901139,0.24954782110222606,0.05361643344374946,0.05272077378724076
4,motion_blur,0.7193246644633613,0.0,0.9,0.7744,0.9303684466807336,0.0,0.8098404254960178,0.6366733880754529,0.860368923225922,0.9999999999899999,0.6160999999938389,0.9837999999901619,0.32522384446658403,0.0796976584366259,0.0796976584366259
4,zoom_blur,0.516766600509002,0.0,0.9,0.8374,0.9531407215753916,0.0,0.7995079950307805,0.7247289598381121,0.9040241968866509,0.9999999999899999,0.695699999993043,0.9912999999900869,0.23843230515827643,0.04829525175045545,0.04829525175045545
4,glass_blur,1.5359795680985657,0.0,0.9,0.631,0.7704706640876854,0.0,0.6140921409047672,0.45847760345087396,0.605312476612814,0.9999999999899999,0.6203999999937959,0.963499999990365,0.5788698952710052,0.22900381731658967,0.22900381731658967
4,snow,1.0444452036138052,0.0,0.9,0.7218,0.8739975323874152,0.0,0.7063263838710883,0.5700403326037934,0.7671701173090681,0.9999999999899999,0.6483999999935159,0.9726999999902729,0.42395099560562116,0.13708075013623744,0.1365510325990988
4,frost,0.9288017249729176,0.0,0.9,0.7352,0.8969889064976229,0.0,0.7545317220258863,0.5865874944846949,0.803882906750203,0.9999999999899999,0.6309999999936899,0.976499999990235,0.39300695110673695,0.12497718964431037,0.1241064272154126
4,fog,0.7389750864508831,0.0,0.9,0.7538,0.9481168332052268,0.0,0.8903330625146088,0.6143031787822444,0.8932492698095962,0.9999999999899999,0.5203999999947959,0.980899999990191,0.3445139603846119,0.056696962094082766,0.056696962094082766
4,brightness,0.6496671265513292,0.0,0.9,0.8298,0.9278996865203761,0.0,0.6756756756359767,0.7131965990831185,0.859742795909165,0.9999999999899999,0.765599999992344,0.9899999999900999,0.2605411487059381,0.052383461973321145,0.052383461973321145
4,contrast,0.8903031997476802,0.0,0.9,0.7109,0.944788580662537,0.0,0.9290902801477313,0.5589556785086406,0.8799124904807117,0.9999999999899999,0.371299999996287,0.97099999999029,0.4040900334785687,0.03302044939888052,0.03276289464830988
4,elastic_transform,0.6569970159198968,0.0,0.9,0.8018,0.9346688593212737,0.0,0.7795156407275723,0.67315793631614,0.870562050846113,0.9999999999899999,0.668899999993311,0.987399999990126,0.29247917646013794,0.07606841415731162,0.07606841415731162
4,pixelate,0.6249720297030671,0.0,0.9,0.8229,0.9303173531397704,0.0,0.7086391868600429,0.703182244932312,0.8625427398643224,0.9999999999899999,0.740499999992595,0.987199999990128,0.26966307890412966,0.06905100444652496,0.06905100444652496
4,jpeg_compression,0.7488274257535875,0.0,0.9,0.7952,0.9127721536541396,0.0,0.6928710937161685,0.6623515386191138,0.8287964101617241,0.9999999999899999,0.721099999992789,0.984099999990159,0.3150387127490236,0.08875949434600575,0.08875949434600575
5,gaussian_noise,1.8737096918470215,0.0,0.9,0.5789,0.7475761772853186,0.0,0.6537639515399248,0.41378859772866344,0.5822486100133752,0.9999999999899999,0.577599999994224,0.9205999999907939,0.6625309814886838,0.2590782947520503,0.2590782947520503
5,shot_noise,1.707567773960794,0.0,0.9,0.6067,0.7751429532458796,0.0,0.6600559369270264,0.44540282869884373,0.6191925822651627,0.9999999999899999,0.594599999994054,0.9343999999906559,0.6151800958608149,0.23454469680170442,0.23454469680170442
5,impulse_noise,2.991070191535081,0.0,0.9,0.3995,0.5618104030623733,0.0,0.6759367193892434,0.23555564552788413,0.34860739471171,0.9999999999899999,0.444099999995559,0.8213999999917859,0.9449153348108336,0.393396124769384,0.393396124769384
5,defocus_blur,0.6385373866985917,0.0,0.9,0.7965,0.9486027944111777,0.0,0.8481572481155696,0.6652526227717956,0.892552476139391,0.9999999999899999,0.601199999993988,0.985199999990148,0.29328021257243153,0.051828717408034006,0.05063704367083942
5,motion_blur,0.8148656452192102,0.0,0.9,0.7422,0.9206435285610991,0.0,0.8297129557474898,0.5955873327357452,0.8420992185901965,0.9999999999899999,0.553199999994468,0.9805999999901939,0.3710866265515406,0.08787815962502862,0.08787815962502862
5,zoom_blur,0.54920371186523,0.0,0.9,0.8278,0.9511571986774873,0.0,0.8112659697554433,0.710760336623055,0.8999200691280432,0.9999999999899999,0.665399999993346,0.9892999999901069,0.25355948547176,0.04556068956813751,0.04556068956813751
5,glass_blur,1.3396590139753,0.0,0.9,0.6531,0.8079710144927537,0.0,0.663880080695766,0.48378071559975117,0.6557526430515357,0.9999999999899999,0.6071999999939279,0.971099999990289,0.5318124142920425,0.20379688988128616,0.20379688988128616
5,snow,1.018726499812097,0.0,0.9,0.7171,0.8810714862030015,0.0,0.7394839165521568,0.5653163312223299,0.7793528948525478,0.9999999999899999,0.619699999993803,0.9713999999902859,0.4241103370805686,0.13608410320353037,0.13608410320353037
5,frost,1.1853733778167865,0.0,0.9,0.6699,0.8568353067814855,0.0,0.7582550741969629,0.5107793124558035,0.7376988111949765,0.9999999999899999,0.5573999999944259,0.9605999999903939,0.4887892945184616,0.16262516795433873,0.16262516795433873
5,fog,1.1993510782537204,0.0,0.9,0.5961,0.8970110461338532,0.0,0.9215152265184077,0.4369212440246618,0.8001771794230361,0.9999999999899999,0.307799999996922,0.950199999990498,0.5457384650631204,0.10674442122510695,0.10674442122510695
5,brightness,0.7910690600764846,0.0,0.9,0.7936,0.9078417765440666,0.0,0.6782945736105478,0.6642628175898928,0.8273062339828055,0.9999999999899999,0.7204999999927949,0.985099999990149,0.3178888163706855,0.08355263244937951,0.08355263244937951
5,contrast,1.6839530068260367,0.0,0.9,0.4454,0.905829596412556,0.0,0.9924269743780666,0.2785058423831258,0.8042752205563068,0.9999999999899999,0.044599999999553996,0.865699999991343,0.7074760570236288,0.06867227436395809,0.06818557448106892
5,elastic_transform,0.7816958541997253,0.0,0.9,0.7662,0.9061682818027996,0.0,0.7390932420556419,0.6246772968729378,0.8198422201107014,0.9999999999899999,0.650099999993499,0.983899999990161,0.3494923631178531,0.10389103162346472,0.10389103162346472
5,pixelate,0.9244521728888551,0.0,0.9,0.7501,0.8887195121951219,0.0,0.7078831532329779,0.6030771927417707,0.7868324601557585,0.9999999999899999,0.6559999999934399,0.972099999990279,0.3803691609262079,0.11913055338048037,0.11913055338048037
5,jpeg_compression,0.7782429183935002,0.0,0.9,0.7833,0.907830808802515,0.0,0.7023534840469611,0.6459795533513203,0.8192527795437907,0.9999999999899999,0.6997999999930019,0.9845999999901539,0.329791111951265,0.09753791463175515,0.09753791463175515
